[INFO 12:10:22 AM] miguelsolorio.symbols activated
[INFO 12:10:22 AM] symbols.hidesExplorerArrows changed, updating to false
[INFO 12:22:01 AM] symbols.folders.associations changed, updating to undefined
[INFO 12:22:01 AM] symbols.files.associations changed, updating to undefined
[INFO 12:22:19 AM] symbols.hidesExplorerArrows changed, updating to false
[INFO 12:22:19 AM] symbols.folders.associations changed, updating to undefined
[INFO 12:22:19 AM] symbols.files.associations changed, updating to undefined
[INFO 12:22:44 AM] symbols.hidesExplorerArrows changed, updating to false
[INFO 12:22:44 AM] symbols.folders.associations changed, updating to undefined
[INFO 12:22:44 AM] symbols.files.associations changed, updating to undefined
[INFO 12:23:28 AM] symbols.hidesExplorerArrows changed, updating to false
[INFO 12:23:28 AM] symbols.folders.associations changed, updating to undefined
[INFO 12:23:28 AM] symbols.files.associations changed, updating to undefined
[INFO 12:23:38 AM] symbols.hidesExplorerArrows changed, updating to false
[INFO 12:23:38 AM] symbols.folders.associations changed, updating to undefined
[INFO 12:23:38 AM] symbols.files.associations changed, updating to undefined
[INFO 12:30:50 AM] symbols.hidesExplorerArrows changed, updating to false
[INFO 12:30:50 AM] symbols.folders.associations changed, updating to undefined
[INFO 12:30:50 AM] symbols.files.associations changed, updating to undefined
[INFO 12:30:52 AM] symbols.hidesExplorerArrows changed, updating to false
[INFO 12:30:52 AM] symbols.folders.associations changed, updating to undefined
[INFO 12:30:52 AM] symbols.files.associations changed, updating to undefined
[INFO 12:31:00 AM] symbols.hidesExplorerArrows changed, updating to false
[INFO 12:31:00 AM] symbols.folders.associations changed, updating to undefined
[INFO 12:31:00 AM] symbols.files.associations changed, updating to undefined
[INFO 12:31:28 AM] symbols.hidesExplorerArrows changed, updating to false
[INFO 12:31:28 AM] symbols.folders.associations changed, updating to undefined
[INFO 12:31:28 AM] symbols.files.associations changed, updating to undefined
[INFO 12:31:54 AM] symbols.hidesExplorerArrows changed, updating to false
[INFO 12:31:54 AM] symbols.folders.associations changed, updating to undefined
[INFO 12:31:54 AM] symbols.files.associations changed, updating to undefined
[INFO 12:33:57 AM] symbols.hidesExplorerArrows changed, updating to false
[INFO 12:33:57 AM] symbols.folders.associations changed, updating to undefined
[INFO 12:33:57 AM] symbols.files.associations changed, updating to undefined
[INFO 12:34:24 AM] symbols.hidesExplorerArrows changed, updating to false
[INFO 12:34:24 AM] symbols.folders.associations changed, updating to undefined
[INFO 12:34:24 AM] symbols.files.associations changed, updating to undefined
[INFO 12:34:25 AM] symbols.hidesExplorerArrows changed, updating to false
[INFO 12:34:25 AM] symbols.folders.associations changed, updating to undefined
[INFO 12:34:25 AM] symbols.files.associations changed, updating to undefined
[INFO 12:35:18 AM] symbols.hidesExplorerArrows changed, updating to false
[INFO 12:35:18 AM] symbols.folders.associations changed, updating to undefined
[INFO 12:35:18 AM] symbols.files.associations changed, updating to undefined
[INFO 12:35:18 AM] symbols.hidesExplorerArrows changed, updating to false
[INFO 12:35:18 AM] symbols.folders.associations changed, updating to undefined
[INFO 12:35:18 AM] symbols.files.associations changed, updating to undefined
[INFO 12:35:18 AM] symbols.hidesExplorerArrows changed, updating to false
[INFO 12:35:18 AM] symbols.folders.associations changed, updating to undefined
[INFO 12:35:18 AM] symbols.files.associations changed, updating to undefined
[INFO 12:35:28 AM] symbols.hidesExplorerArrows changed, updating to false
[INFO 12:35:28 AM] symbols.folders.associations changed, updating to undefined
[INFO 12:35:28 AM] symbols.files.associations changed, updating to undefined
[INFO 12:35:54 AM] symbols.hidesExplorerArrows changed, updating to false
[INFO 12:35:54 AM] symbols.folders.associations changed, updating to undefined
[INFO 12:35:54 AM] symbols.files.associations changed, updating to undefined
[INFO 12:36:01 AM] symbols.hidesExplorerArrows changed, updating to false
[INFO 12:36:01 AM] symbols.folders.associations changed, updating to undefined
[INFO 12:36:01 AM] symbols.files.associations changed, updating to undefined
[INFO 12:36:23 AM] symbols.hidesExplorerArrows changed, updating to false
[INFO 12:36:23 AM] symbols.folders.associations changed, updating to undefined
[INFO 12:36:23 AM] symbols.files.associations changed, updating to undefined
[INFO 12:36:54 AM] symbols.hidesExplorerArrows changed, updating to false
[INFO 12:36:54 AM] symbols.folders.associations changed, updating to undefined
[INFO 12:36:54 AM] symbols.files.associations changed, updating to undefined
[INFO 12:37:19 AM] symbols.hidesExplorerArrows changed, updating to false
[INFO 12:37:19 AM] symbols.folders.associations changed, updating to undefined
[INFO 12:37:19 AM] symbols.files.associations changed, updating to undefined
[INFO 12:37:42 AM] symbols.hidesExplorerArrows changed, updating to false
[INFO 12:37:42 AM] symbols.folders.associations changed, updating to undefined
[INFO 12:37:42 AM] symbols.files.associations changed, updating to undefined
[INFO 12:38:06 AM] symbols.hidesExplorerArrows changed, updating to false
[INFO 12:38:06 AM] symbols.folders.associations changed, updating to undefined
[INFO 12:38:06 AM] symbols.files.associations changed, updating to undefined
[INFO 12:38:11 AM] symbols.hidesExplorerArrows changed, updating to false
[INFO 12:38:11 AM] symbols.folders.associations changed, updating to undefined
[INFO 12:38:11 AM] symbols.files.associations changed, updating to undefined
[INFO 12:38:43 AM] symbols.hidesExplorerArrows changed, updating to false
[INFO 12:38:43 AM] symbols.folders.associations changed, updating to undefined
[INFO 12:38:43 AM] symbols.files.associations changed, updating to undefined
[INFO 12:38:43 AM] symbols.hidesExplorerArrows changed, updating to false
[INFO 12:38:43 AM] symbols.folders.associations changed, updating to undefined
[INFO 12:38:43 AM] symbols.files.associations changed, updating to undefined
[INFO 10:52:31 AM] symbols.hidesExplorerArrows changed, updating to false
[INFO 10:52:31 AM] symbols.folders.associations changed, updating to undefined
[INFO 10:52:31 AM] symbols.files.associations changed, updating to undefined
[INFO 10:52:35 AM] symbols.hidesExplorerArrows changed, updating to false
[INFO 10:52:35 AM] symbols.folders.associations changed, updating to undefined
[INFO 10:52:35 AM] symbols.files.associations changed, updating to undefined
[INFO 10:53:04 AM] symbols.hidesExplorerArrows changed, updating to false
[INFO 10:53:04 AM] symbols.folders.associations changed, updating to undefined
[INFO 10:53:04 AM] symbols.files.associations changed, updating to undefined
[INFO 2:18:32 PM] symbols.hidesExplorerArrows changed, updating to false
[INFO 2:18:32 PM] symbols.folders.associations changed, updating to undefined
[INFO 2:18:32 PM] symbols.files.associations changed, updating to undefined
[INFO 2:18:33 PM] symbols.hidesExplorerArrows changed, updating to false
[INFO 2:18:33 PM] symbols.folders.associations changed, updating to undefined
[INFO 2:18:33 PM] symbols.files.associations changed, updating to undefined
[INFO 2:18:49 PM] symbols.hidesExplorerArrows changed, updating to false
[INFO 2:18:49 PM] symbols.folders.associations changed, updating to undefined
[INFO 2:18:49 PM] symbols.files.associations changed, updating to undefined
[INFO 2:18:50 PM] symbols.hidesExplorerArrows changed, updating to false
[INFO 2:18:50 PM] symbols.folders.associations changed, updating to undefined
[INFO 2:18:50 PM] symbols.files.associations changed, updating to undefined
[INFO 2:19:55 PM] symbols.hidesExplorerArrows changed, updating to false
[INFO 2:19:55 PM] symbols.folders.associations changed, updating to undefined
[INFO 2:19:55 PM] symbols.files.associations changed, updating to undefined
[INFO 2:20:18 PM] symbols.hidesExplorerArrows changed, updating to false
[INFO 2:20:18 PM] symbols.folders.associations changed, updating to undefined
[INFO 2:20:18 PM] symbols.files.associations changed, updating to undefined
[INFO 2:20:25 PM] symbols.hidesExplorerArrows changed, updating to false
[INFO 2:20:25 PM] symbols.folders.associations changed, updating to undefined
[INFO 2:20:25 PM] symbols.files.associations changed, updating to undefined
[INFO 2:20:57 PM] symbols.hidesExplorerArrows changed, updating to false
[INFO 2:20:57 PM] symbols.folders.associations changed, updating to undefined
[INFO 2:20:57 PM] symbols.files.associations changed, updating to undefined
[INFO 2:21:08 PM] symbols.hidesExplorerArrows changed, updating to false
[INFO 2:21:08 PM] symbols.folders.associations changed, updating to undefined
[INFO 2:21:08 PM] symbols.files.associations changed, updating to undefined
[INFO 2:21:09 PM] symbols.hidesExplorerArrows changed, updating to false
[INFO 2:21:09 PM] symbols.folders.associations changed, updating to undefined
[INFO 2:21:09 PM] symbols.files.associations changed, updating to undefined
[INFO 2:21:09 PM] symbols.hidesExplorerArrows changed, updating to false
[INFO 2:21:09 PM] symbols.folders.associations changed, updating to undefined
[INFO 2:21:09 PM] symbols.files.associations changed, updating to undefined
[INFO 2:22:13 PM] symbols.hidesExplorerArrows changed, updating to false
[INFO 2:22:13 PM] symbols.folders.associations changed, updating to undefined
[INFO 2:22:13 PM] symbols.files.associations changed, updating to undefined
[INFO 2:23:35 PM] symbols.hidesExplorerArrows changed, updating to false
[INFO 2:23:35 PM] symbols.folders.associations changed, updating to undefined
[INFO 2:23:35 PM] symbols.files.associations changed, updating to undefined
[INFO 2:30:01 PM] symbols.hidesExplorerArrows changed, updating to false
[INFO 2:30:01 PM] symbols.folders.associations changed, updating to undefined
[INFO 2:30:01 PM] symbols.files.associations changed, updating to undefined
